node,deg,deg_norm,betweenness,eigenvector,pagerank,community
start,756,0.1092643445584622,0.004088778416434916,0.044770557983344915,0.0008629337805747788,0
startedinjectable,10,0.0014452955629426219,1.1239305906101544e-08,0.00314749910075087,4.533374090967229e-05,1
startedpatient,10,0.0014452955629426219,2.042992457192044e-07,0.003332707813847038,5.188684067008598e-05,3
startedsource,10,0.0014452955629426219,1.9648642725395143e-06,0.0019185897754864056,7.49143455568145e-05,11
startedtestosterone,10,0.0014452955629426219,1.1346745964854143e-07,0.002618227909060611,6.109734861444288e-05,3
starter,15,0.0021679433444139326,1.2911275024991664e-07,0.0037827901935797844,5.882524968363181e-05,3
starting,47,0.0067928891458303225,6.972024761889739e-06,0.010509141692200645,0.00012127037843030796,1
stat,6,0.000867177337765573,1.3665190031431238e-08,0.0020278025032130173,4.5051500551790134e-05,1
state,299,0.04321433733198439,0.0007649626636960221,0.03070701980741463,0.0005367109799280144,6
state.434,10,0.0014452955629426219,1.0187249253544171e-08,0.0031074875508156877,4.847665358280432e-05,1
statement,208,0.03006214770920653,0.00026065077551718234,0.0220535504313835,0.0003462187849510246,2
states,76,0.010984246278363925,6.803718524373124e-05,0.011875626538394938,0.0001980046500864887,2
states).440,10,0.0014452955629426219,1.1421385169725969e-07,0.00317119841994301,5.1007835625762604e-05,1
statin,29,0.004191357132533603,1.277121729316873e-05,0.005733148570643651,0.00011870268425898017,7
statistic,37,0.0053475935828877,7.4086715983638985e-06,0.007311493338529844,0.0001146632777725601,2
statistical,32,0.00462494580141639,8.61166390579079e-06,0.007212894045973902,0.00010950895596436458,2
statistically,31,0.0044804162451221275,6.835353867040351e-06,0.0066415112197101365,0.00010682809102675895,5
stature,10,0.0014452955629426219,6.879734067553654e-08,0.0029542981484815436,5.2402817469434434e-05,5
status,45,0.006503830033241798,4.4666076334227394e-05,0.008290867662482729,0.00013735504447342047,7
stay,327,0.047261164908223734,0.000761055044423082,0.03216099858052056,0.000527432498994757,0
ste,12,0.001734354675531146,2.671625528900463e-05,0.001549133043261372,8.183370433913133e-05,3
steadily,17,0.002457002457002457,1.1158997534279927e-07,0.004533213672928697,6.85556731681292e-05,1
steady,126,0.018210724093077033,5.2642979111418876e-05,0.019029726932479434,0.00022952451230388382,1
steele,181,0.026159849689261452,0.0007710227911641096,0.019726501832304337,0.0004146333934008766,0
steep,10,0.0014452955629426219,2.77451510341312e-07,0.002756323267152241,5.370771295729534e-05,3
steer,10,0.0014452955629426219,2.100527752035547e-07,0.0030758790111657898,5.8124544717955395e-05,0
stem,33,0.0047694753577106515,1.476207996990883e-06,0.007659532498182761,8.897302709353742e-05,6
stendra,10,0.0014452955629426219,1.3479479702730378e-07,0.0018742508108656388,6.638233091393109e-05,1
step,342,0.04942910825263767,0.0007950305019440861,0.033597587449211125,0.0004903121464371494,3
stereotype,10,0.0014452955629426219,1.2360974595145241e-06,0.00272475833813637,5.923835009267713e-05,0
sterile,24,0.003468709351062292,1.0634083097385755e-06,0.0061163022021658376,8.157408186356548e-05,0
sterility,18,0.0026015320132967193,7.37449346735568e-08,0.005451202259066792,5.932416535707348e-05,0
sterilization,9,0.0013007660066483597,4.118221121800521e-09,0.0031485474911181863,4.302943601446635e-05,0
sterilize,9,0.0013007660066483597,1.5745382364471111e-06,0.002042364356901457,6.32001154504882e-05,6
steroid,201,0.029050440815146697,0.00022991539475765825,0.022067415556131672,0.000342457272817069,7
steroidal,8,0.0011562364503540975,7.059221805598086e-08,0.0020791274364685966,5.012223717360613e-05,0
"steroids.42,43",10,0.0014452955629426219,7.964622430255862e-07,0.0029627476846771257,5.494040925832051e-05,1
steve,26,0.0037577684636508164,1.540409828952819e-05,0.004983524323298366,8.92481185789595e-05,3
steven,32,0.00462494580141639,1.870994250542103e-05,0.0050028382785128715,0.00012533529922189134,3
stevens,28,0.004046827576239341,1.5883400794428628e-05,0.005471629288253826,0.00012021292021932809,3
stew,9,0.0013007660066483597,1.6451015718414461e-07,0.0008876506349351707,7.1485561323841e-05,9
sti,9,0.0013007660066483597,1.722526493913285e-07,0.0022133167898201775,5.792671825273299e-05,7
stick,94,0.013585778291660645,5.489890432904064e-05,0.016122756561843653,0.00021474938774925572,1
stickler,8,0.0011562364503540975,2.8018184317235133e-08,0.002712396170704115,4.10056567911864e-05,0
sticky,39,0.005636652695476225,1.4596494875301446e-05,0.00793858565013474,0.00012774191979030187,1
stiffness,10,0.0014452955629426219,1.967644545407487e-07,0.0022258256417925877,5.700048985836042e-05,5
stigma,19,0.0027460615695909813,6.418835786244708e-07,0.0050711442280356326,7.501999963201351e-05,0
stimulant,10,0.0014452955629426219,6.147109593848337e-07,0.0021493616568954922,6.794735682510159e-05,2
stimulate,328,0.04740569446451799,0.0006925893000262757,0.024477584559506323,0.00046060234104576103,6
stimulating,7,0.0010117068940598353,0.0,0.0019188365149037786,4.117312139023068e-05,6
stimulation,50,0.007226477814713109,9.59190315747974e-06,0.008876514269633661,0.0001251726318216923,6
stimulus,26,0.0037577684636508164,1.74836713608622e-05,0.005141915436352969,0.00010997083655157967,11
sting,21,0.0030351206821795057,2.4527958877451976e-06,0.004035483064055038,9.573147651236506e-05,1
stitch,9,0.0013007660066483597,5.796648200513778e-07,0.0018802756390410248,6.495747967776732e-05,1
stock,69,0.009972539384304091,3.704231633252383e-05,0.012037005043087915,0.0001606593948490378,11
stoléru,10,0.0014452955629426219,8.126121871573715e-06,0.0010511851150921728,0.00010262925199000003,11
stone,40,0.005781182251770487,2.4338209837658564e-05,0.007483913775900453,0.00014132610134143543,7
stool,9,0.0013007660066483597,4.2390450918131574e-07,0.001152308023335286,8.142004303637118e-05,3
stop,387,0.05593293828587946,0.0009483822011691206,0.03369741263412449,0.0005337925050442036,0
storage,14,0.0020234137881196706,1.847858620203643e-08,0.003981043038385052,5.0886291836530304e-05,6
store,68,0.009828009828009828,7.079809313780317e-05,0.011763816820443201,0.00017613809454628744,0
storm,10,0.0014452955629426219,1.6288887893595145e-07,0.0027508847874783797,5.2734210021300725e-05,0
story,149,0.021534903887845066,0.00012553206954222382,0.02100226615687796,0.00028925376418068596,0
straight,18,0.0026015320132967193,1.6252203715186976e-06,0.00488332209793805,7.832763582771888e-05,3
straighten,16,0.002312472900708195,6.911546358457217e-06,0.003288304097696719,8.646232971849418e-05,1
straightforward,53,0.007660066483595895,1.8461175115705744e-05,0.010767383856790115,0.0001508905999388835,3
strain,18,0.0026015320132967193,4.888657239826739e-07,0.004925956164307865,6.438664557506119e-05,1
strained,10,0.0014452955629426219,1.3741007159096424e-08,0.0033473454054880987,5.072804340600341e-05,5
strait,9,0.0013007660066483597,1.3765706161920743e-07,0.0023650675319910486,6.543219894064727e-05,10
strange,10,0.0014452955629426219,6.106459271146072e-07,0.002851144572771428,6.150953971112651e-05,0
strapline,10,0.0014452955629426219,1.685651119980018e-06,0.002631814267458811,5.299872086122055e-05,0
strategic,19,0.0027460615695909813,1.7015094804347163e-07,0.005725452707006529,6.313769435707404e-05,6
strategy,147,0.02124584477525654,0.00021051046067013728,0.019625318041527732,0.00029073187433408096,1
strategy.420,9,0.0013007660066483597,1.3773549374096811e-07,0.002385674959968548,5.6464947128976166e-05,1
stratification,10,0.0014452955629426219,9.902465883641914e-07,0.002829108232793071,5.045070265706604e-05,2
stratify,10,0.0014452955629426219,1.3291341247940517e-07,0.003300959036824497,5.3254250104978695e-05,7
stream,28,0.004046827576239341,3.501996279214479e-05,0.005766452140076613,0.00010930044845179097,10
streamlined,10,0.0014452955629426219,7.611316112825127e-08,0.0036016128654438348,5.080943145926199e-05,3
street,41,0.005925711808064749,0.0001936051761564688,0.004997324687234422,0.00020377286476479695,12
strength,406,0.05867899985547045,0.0010714024712714396,0.03148567897721525,0.0005531567302972705,5
strengthen,18,0.0026015320132967193,3.1506216757522086e-08,0.00500223270303789,5.920114283392968e-05,5
strengthening,10,0.0014452955629426219,3.5531183693730695e-08,0.0030546301381812516,5.379121729105875e-05,9
strenuous,10,0.0014452955629426219,3.750398255516642e-08,0.002496249522045548,5.6530900676157194e-05,5
stress,413,0.05969070674953028,0.0010486807667662334,0.033204685069074834,0.0005611371307206102,7
stressful,17,0.002457002457002457,8.433178138632159e-08,0.004870171265483873,5.841752476520805e-05,5
stressor,39,0.005636652695476225,8.532651902408968e-06,0.00827032626228825,0.00012549942984963708,7
stretch,20,0.0028905911258852437,5.321937482443949e-06,0.004643902982686948,8.983400566767921e-05,1
striant,10,0.0014452955629426219,1.707383545775938e-08,0.003077998661507796,5.413715974363729e-05,1
striatum,10,0.0014452955629426219,1.4538585985397105e-06,0.0019770426548088435,7.712987522252844e-05,6
strict,44,0.006359300476947536,1.5155955243293247e-05,0.00951894175925995,0.00013256915564102288,2
strictly,19,0.0027460615695909813,1.7904516448143982e-05,0.004081264944828107,8.759898801556266e-05,11
strike,15,0.0021679433444139326,7.504631063534506e-06,0.0030220808174351733,8.427558139864337e-05,0
striking,8,0.0011562364503540975,2.858396850826757e-08,0.0023384458953856595,4.849203889549031e-05,7
stringent,10,0.0014452955629426219,6.287949409644436e-08,0.002749518751120294,4.868151725354999e-05,3
strive,56,0.008093655152478682,6.374859584593696e-05,0.00969344507889684,0.0001668156206949453,3
stroke,193,0.0278942043647926,0.0002394631369397765,0.021742452885205266,0.0003253350217881972,7
strong,338,0.048850990027460614,0.0013616288511663814,0.02773587384150459,0.0005567797326609489,2
strongly,57,0.008238184708772944,1.9920912250243474e-05,0.009540933495138517,0.0001395687501554023,6
structural,41,0.005925711808064749,1.968341177165709e-05,0.008421609716627504,0.00012446905648527784,5
structural/,10,0.0014452955629426219,3.08054685614508e-08,0.003121214518655582,4.750861109152143e-05,2
structure,102,0.014742014742014743,8.329278208689179e-05,0.015797994306406608,0.00024231109382801498,6
structured,30,0.004335886688827865,1.3950244865835564e-06,0.007449794862562599,9.373945028208761e-05,3
struggle,161,0.02326925856337621,0.00018198512630965483,0.022224672997086473,0.00032194763228783667,0
student,27,0.003902298019945079,1.610118545001175e-05,0.004995703245827021,0.000119962916875511,11
studies.438,10,0.0014452955629426219,9.34352870487094e-08,0.003161694524635446,5.190225573955459e-05,1
study,947,0.1368694898106663,0.010613659962367152,0.05092725390599027,0.001306177146887153,2
study.29,10,0.0014452955629426219,3.364582907656313e-08,0.002926133210816871,5.3895815856475936e-05,0
stuff,89,0.012863130510189334,3.152493132068494e-05,0.015907069242388227,0.00021558520929954212,0
style,40,0.005781182251770487,2.580877926722329e-05,0.008344119453704278,0.00011914268249091692,9
suarez,10,0.0014452955629426219,2.311365985186541e-06,0.0018843835240064698,6.970576863358401e-05,13
sub,34,0.004914004914004914,1.1037779478626105e-05,0.007985957263624733,0.0001036016584293646,1
subclinical,16,0.002312472900708195,4.634738416618124e-07,0.0036948701140969396,6.510943306680494e-05,7
subcutaneous,128,0.01849978320566556,9.174600291714256e-05,0.017985572521585325,0.00025039985849314387,1
subcutaneously,34,0.004914004914004914,1.0186986900765359e-05,0.007781045081425515,0.00011437729755379715,1
subfertile,10,0.0014452955629426219,9.19948127805538e-08,0.00277538693611081,5.516593791079362e-05,6
subfertility,10,0.0014452955629426219,2.2767859195066563e-08,0.0034790595351673254,4.68300133407716e-05,7
subject,66,0.009538950715421303,3.7649393636174795e-05,0.011154250660171564,0.00017295941824094625,0
subjective,28,0.004046827576239341,4.247374679690933e-06,0.00678458526483922,0.00010117178289175084,5
subjectively,10,0.0014452955629426219,6.711605510790828e-08,0.003095094153546642,5.5110581789519046e-05,6
sublingual,10,0.0014452955629426219,3.0626879757646683e-08,0.0032254729202529915,5.298762432507829e-05,1
submission,9,0.0013007660066483597,1.1053108721607695e-06,0.002354469112111681,6.491057333996612e-05,3
submit,23,0.00332417979476803,1.2562151363937824e-06,0.005134903288929031,7.347764310522976e-05,3
suboptimal,34,0.004914004914004914,1.0354806979530177e-05,0.007500705462276444,0.00010160458836006355,7
subpar,19,0.0027460615695909813,1.237199506192788e-06,0.0048666897823225015,7.359402429922187e-05,6
subscribe,96,0.013874837404249168,0.00014450412658067414,0.011066745432816221,0.0002406804765389615,0
subscription,10,0.0014452955629426219,4.616802080734964e-08,0.0030780376640607123,5.5659935490442466e-05,3
subsequent,49,0.0070819482584188465,8.998118297553703e-06,0.00986370229764582,0.00012746528843601298,2
subsequently,17,0.002457002457002457,1.1670602966703228e-06,0.004188837707778826,7.787662173841056e-05,6
subset,9,0.0013007660066483597,4.206418668914577e-09,0.003553287090125682,4.5226501842164304e-05,0
subside,9,0.0013007660066483597,3.0023580764291593e-07,0.0026140651224555397,5.5461856529550116e-05,0
substance,116,0.01676542853013441,0.00019270924252223038,0.017587255624245523,0.00027898323939827666,7
substandard,10,0.0014452955629426219,5.070409363815279e-09,0.003296489542194229,4.551100077366059e-05,2
substantial,47,0.0067928891458303225,1.7473018376333482e-05,0.008887212137604955,0.0001364007482126672,2
substantially,9,0.0013007660066483597,4.705761483748951e-08,0.0028112704349433706,4.867972443389333e-05,7
substitute,36,0.005203064026593439,1.450327891858236e-05,0.007949106874745312,0.00011241393870164724,3
substitution,16,0.002312472900708195,6.282073484727271e-06,0.0032480281785531454,8.886692574893668e-05,1
subtle,18,0.0026015320132967193,2.0746518511581865e-07,0.004950899875799191,6.66760419344507e-05,2
subtler,9,0.0013007660066483597,4.732956871856612e-08,0.0024385919158970105,4.617334565072705e-05,7
suburban,10,0.0014452955629426219,1.108569572148702e-06,0.0022608104779404566,6.0968882709454985e-05,3
success,129,0.01864431276195982,0.00011388168517057386,0.01965655037717785,0.0002728840708877724,0
successful,130,0.018788842318254083,9.60551635415741e-05,0.019560681690458007,0.00026146939790685494,3
successfully,50,0.007226477814713109,2.15224853828764e-05,0.00920971325905758,0.00013901176446711702,3
suck,17,0.002457002457002457,2.703792577534322e-06,0.0036039274461052576,8.79751184930561e-05,1
sudden,94,0.013585778291660645,6.387302184182172e-05,0.014564502591036881,0.0002193560307632914,6
suddenly,39,0.005636652695476225,1.571286112331969e-05,0.00873828340177942,0.00012288010116211866,0
sue,10,0.0014452955629426219,3.767396130243146e-07,0.002598813902889339,6.0031162050221666e-05,0
suffer,268,0.038733921086862265,0.0003890246131709287,0.026042771316687016,0.00039141017043135926,5
suffering,18,0.0026015320132967193,2.735861202423869e-07,0.004929162725657699,6.194460918483385e-05,7
sufficiency,10,0.0014452955629426219,1.6865155805653027e-07,0.003261503923652129,5.392405521982881e-05,0
sufficient,139,0.020089608324902444,0.00010377374525434531,0.02051483649336965,0.00024223604162947168,5
sufficiently,10,0.0014452955629426219,2.6644041569017586e-07,0.0029881758938646676,4.424499533410938e-05,0
sugar,172,0.024859083682613095,0.00010923440033160638,0.02169936947698006,0.0002937076985733046,7
suggest,367,0.053042347159994216,0.0007785614514177133,0.03243305478745665,0.00048201630929191916,6
suggestive,36,0.005203064026593439,2.2260938119041618e-06,0.007583204309973892,9.769877922791707e-05,7
suh,10,0.0014452955629426219,4.854311553922093e-06,0.00013459536573080813,0.00012597864737883097,11
suicide,67,0.009683480271715566,2.0692783726764866e-05,0.012807449924455485,0.00017392036628893548,0
suit,71,0.010261598496892614,1.4923407913174141e-05,0.01363136621284315,0.00015303649130719716,3
suitability,10,0.0014452955629426219,2.9638067505982257e-07,0.003261886394014323,4.9921899969786356e-05,3
suitable,115,0.01662089897384015,4.018953480988085e-05,0.018622240811892853,0.00021188380938558184,3
suite,56,0.008093655152478682,0.00020782741531806076,0.006334752417345303,0.0002586956992837441,12
sulfate,37,0.0053475935828877,4.058787842908832e-05,0.005703585654947584,0.00013655224323155297,6
sulphate,14,0.0020234137881196706,3.4999016586420896e-07,0.0037711150253047837,6.0414476068532355e-05,6
sum,10,0.0014452955629426219,4.310456139295552e-09,0.0031259938438674742,4.4537982313633326e-05,5
summarise,10,0.0014452955629426219,1.335318127654723e-07,0.003299197431418101,5.271937245804922e-05,5
summarize,17,0.002457002457002457,2.2828037172726725e-07,0.004974477846562134,6.384526537876686e-05,3
summary,100,0.014452955629426218,0.00027683260762179833,0.015103353841025444,0.0002418630470691364,0
summative,10,0.0014452955629426219,9.346496544094736e-08,0.002626707352579029,5.996156959630375e-05,2
summer,14,0.0020234137881196706,3.171298897735175e-06,0.0035940744779353207,6.892487540388455e-05,0
sun,25,0.0036132389073565544,3.457774960036444e-05,0.004715107102931416,0.00010711701789240347,11
sunlight,10,0.0014452955629426219,1.6520610491685407e-07,0.0025919081358396043,5.89174338195427e-05,7
super,109,0.015753721636074577,0.00012785203969281966,0.017447403670996373,0.0002467252562168149,0
superficial,9,0.0013007660066483597,4.325044855235601e-07,0.0020757287859130406,6.308300750470772e-05,1
superfood,10,0.0014452955629426219,6.355579405994269e-07,0.0020740593267580816,7.075395438152476e-05,9
superior,10,0.0014452955629426219,1.5372429942461146e-07,0.0030601865238950635,5.47517955447077e-05,3
superman,18,0.0026015320132967193,2.495115713740344e-06,0.004705157551922975,7.515008941965073e-05,0
supervise,63,0.009105362046538517,7.834259252052721e-05,0.011297312020104875,0.00016933424308105752,11
supervision,74,0.0106951871657754,1.36953913788358e-05,0.013538096346227074,0.00016669667399369392,3
supplement,416,0.06012429541841306,0.001503452149993998,0.03517587047735144,0.0006587567625517796,0
supplemental,64,0.00924989160283278,4.070064841651821e-05,0.012408131655230263,0.00014272927737287794,3
supplementation,153,0.022113022113022112,9.708775219809354e-05,0.021613239513430547,0.0002649595702053269,1
supply,102,0.014742014742014743,0.00022404957696562738,0.01526514860627033,0.00023774167747498545,1
support,594,0.08585055643879173,0.003919124940167236,0.04209494446636514,0.0008125704548503131,3
supportive,40,0.005781182251770487,1.9020693595790212e-05,0.008410493073433285,0.00012575122279487192,2
suppose,74,0.0106951871657754,1.900893188509434e-05,0.013672412587170682,0.00018169513343284748,0
suppository,25,0.0036132389073565544,7.441731796302297e-06,0.0045040944823814995,0.00011453063069943997,1
suppress,135,0.019511490099725394,6.39688015422115e-05,0.018645133849155435,0.0002417551254546377,6
suppresse,9,0.0013007660066483597,4.045384062757101e-08,0.00246566286220913,4.746587859366301e-05,6
suppression,64,0.00924989160283278,3.752487945322765e-05,0.011128998234884242,0.00017313846281546635,6
supra,17,0.002457002457002457,1.9708856614455165e-06,0.004556009021254814,7.292777490141935e-05,1
supraphysiological,47,0.0067928891458303225,1.3032711804715623e-05,0.009448097263628998,0.00013509176502998174,7
supraspinal,10,0.0014452955629426219,7.308521134206431e-07,0.0017709152414336154,7.125269308377469e-05,6
surampudi,10,0.0014452955629426219,1.251800065637798e-06,0.00023840695255479324,0.0001144436159161393,11
sure,393,0.05680011562364504,0.001065374392690485,0.03559729792274001,0.000544883702725085,0
surface,69,0.009972539384304091,7.919471262455058e-05,0.011857450886255854,0.00020499880730296888,1
surge,57,0.008238184708772944,4.445302434317235e-06,0.010867012251666454,0.0001316881102255137,6
surgeon,20,0.0028905911258852437,3.632300938629981e-06,0.004623865778564346,8.98257963744684e-05,0
surgery,287,0.041479982656453245,0.00167068761118173,0.0242419719708037,0.0005540403106633499,11
surgical,122,0.017632605867899987,0.0001722064437825643,0.01660000238179086,0.00028796460129820555,7
surgically,33,0.0047694753577106515,3.932365925639778e-06,0.006967466866001837,0.00010492802976662696,7
surprise,19,0.0027460615695909813,1.4439850352472407e-05,0.004480763379950461,8.317523843058576e-05,3
surprised,26,0.0037577684636508164,1.0787795959870602e-05,0.005983499620957503,9.732899942051736e-05,0
surprising,34,0.004914004914004914,3.036349404068924e-06,0.00742585085090884,9.712184839848525e-05,0
surprisingly,9,0.0013007660066483597,2.1462556993875886e-07,0.0024141954311161034,5.765558670496898e-05,0
surround,95,0.013730307847954907,0.00011353061594794317,0.014981310056922176,0.0002492045144116388,3
surrounding,9,0.0013007660066483597,3.156907132222116e-08,0.00255505198952084,5.461825426763124e-05,5
surveillance,23,0.00332417979476803,1.656819996066144e-06,0.005703808267339768,8.124895476484061e-05,7
survey,38,0.005492123139181963,2.1700726969357083e-05,0.007803754948818457,0.0001309820798770419,2
survival,54,0.007804596039890158,3.5243407510642053e-05,0.009180265772105636,0.00015116618117224086,5
survivor,19,0.0027460615695909813,4.2678995551688155e-07,0.005185203213560233,7.205241257135737e-05,11
survivorship,10,0.0014452955629426219,2.0839187166280303e-07,0.002754595172352761,5.7813417920609154e-05,2
susceptible,17,0.002457002457002457,2.1251430346316505e-06,0.004203353887446324,6.720045068939818e-05,6
suspect,112,0.016187310304957365,0.00010608188957302337,0.01619598687685,0.00022931323973401455,7
suspend,10,0.0014452955629426219,2.8527934254234315e-07,0.002221966060802897,6.164722021582005e-05,1
suspicion,27,0.003902298019945079,6.815031833596362e-06,0.006212380351515539,8.613066777745289e-05,6
sustain,36,0.005203064026593439,6.692150505624352e-06,0.007725268057315921,0.0001098705946281412,1
sustainable,36,0.005203064026593439,1.6768154124419187e-06,0.009071270915244217,9.924593409288243e-05,3
sustainably,9,0.0013007660066483597,3.239249277348655e-08,0.002800225854627761,4.664598936269211e-05,3
sustained,37,0.0053475935828877,2.3120985741877148e-06,0.008630084795664097,9.72475575138921e-05,1
sustanon,23,0.00332417979476803,8.935732936405266e-06,0.004654419425828992,0.00010339464279066285,1
swallow,18,0.0026015320132967193,2.8942850635425095e-06,0.003661588766913382,8.515576926947376e-05,1
swap,10,0.0014452955629426219,3.6875104385079464e-06,0.0020558323848502797,6.249654067874999e-05,9
sweat,68,0.009828009828009828,4.197980457588437e-05,0.010802665751717861,0.00019444265219183726,5
sweaty,9,0.0013007660066483597,4.447934954006769e-08,0.0027236903012197084,4.737072921545228e-05,0
sweet,16,0.002312472900708195,3.506325458285105e-07,0.004319455050598511,6.977202272857474e-05,0
sweeten,10,0.0014452955629426219,1.0219077705569093e-06,0.0018913103538182063,6.288628162904389e-05,9
swell,58,0.008382714265067205,2.04663606302865e-05,0.009683112669141356,0.00015752914656973844,7
swelling,42,0.006070241364359011,5.398655893300932e-06,0.008853526122900768,0.000114258814532664,7
swerdloff,45,0.006503830033241798,0.00041232251021623825,0.003587289464682335,0.00024671088950376614,11
swimming,20,0.0028905911258852437,9.521369583003664e-07,0.004986755968239675,7.874955133141348e-05,1
swing,171,0.024714554126318834,0.00014175028067128312,0.02029006419080016,0.00027572413211878285,5
switch,77,0.011128775834658187,4.36155821869216e-05,0.013921619218210751,0.00017253480458420914,0
swj,10,0.0014452955629426219,2.944629843342405e-07,0.0015582415491213458,8.29316564986082e-05,11
swollen,56,0.008093655152478682,8.865613184670654e-06,0.008651879773673734,0.00012070041031686154,5
sydell,11,0.001589825119236884,4.8752089308860106e-08,0.0028239424769348257,6.123824882073077e-05,0
symbol,8,0.0011562364503540975,2.3765002458185332e-08,0.0021385906323659505,5.019996723675726e-05,9
sympathetic,17,0.002457002457002457,2.7029152029543676e-06,0.0029711246447317596,0.00010041764221760944,6
symptom,1227,0.1773377655730597,0.010259974404081973,0.0454065157408545,0.0011106990380759,5
symptomatic,146,0.021101315218962278,0.00015116059198988475,0.019726715837233493,0.0003022716800955904,2
symptomatically,25,0.0036132389073565544,2.0099312528313026e-06,0.005454236638807928,8.507968762413042e-05,6
symptomology,10,0.0014452955629426219,1.084107116186912e-08,0.0033580813509128866,4.979819919994093e-05,0
synder,10,0.0014452955629426219,1.1969852666541934e-07,0.0024806934224549646,5.818662748553364e-05,3
syndrome,303,0.04379245555716144,0.001584535840535863,0.024428846168517857,0.0005116092004429248,7
synergistically,10,0.0014452955629426219,8.543438520704556e-09,0.002962383401161813,5.193040438910364e-05,5
synthesis,41,0.005925711808064749,8.862740667715544e-06,0.007239090188770252,0.00013019298014915634,6
synthesise,9,0.0013007660066483597,1.1534394595333671e-07,0.002577773059429301,5.060053255425523e-05,7
synthesize,9,0.0013007660066483597,1.7368580912717414e-07,0.002148483397704462,5.0538799237252934e-05,6
synthetic,79,0.011417834947246712,1.3775139878132956e-05,0.01370974739513467,0.00017337195128908997,6
syphilis,10,0.0014452955629426219,3.208058342936396e-06,0.0015631205340429952,7.20359525970425e-05,7
syringe,10,0.0014452955629426219,1.8530358449730922e-07,0.0026277153003337497,6.0097137042487293e-05,1
syrinx,17,0.002457002457002457,4.782252441464445e-07,0.004608283234170254,7.220228085642195e-05,1
system,397,0.05737823384882208,0.0020682738754521732,0.031226665067351205,0.0006504726480275221,1
system(s,9,0.0013007660066483597,3.9148157568947455e-07,0.00294221051645568,5.263249188876845e-05,1
systematic,59,0.008527243821361469,5.073631888635539e-05,0.010687033069367323,0.00017984782926172004,2
systematically,9,0.0013007660066483597,9.246676065288539e-08,0.002601034921185315,5.503784157828168e-05,2
systemic,20,0.0028905911258852437,4.743142068409767e-06,0.00439074141110804,9.281503352884027e-05,6
t.g,10,0.0014452955629426219,1.8798114480497234e-06,0.0005606605675542738,9.790397065760514e-05,11
t.h,8,0.0011562364503540975,1.5224834025999043e-07,0.0011193113597024675,6.849549837141251e-05,11
t.m,10,0.0014452955629426219,4.8040961898744935e-05,0.0010023760992979686,0.00010741555655841231,4
tab,10,0.0014452955629426219,2.7276831985087137e-09,0.0038748884423879314,4.370265235097479e-05,0
table,148,0.0213903743315508,0.0001139519994228007,0.019091799057705666,0.0002772049353737968,2
tablet,121,0.017488076311605722,0.00013595690190384128,0.01602026690446144,0.000286864067596174,1
tackle,42,0.006070241364359011,5.696013875521474e-05,0.008549328560933395,0.00011669306467787734,3
tact,10,0.0014452955629426219,4.0686179766820435e-08,0.0029838197988992367,5.327756918777592e-05,0
tactic,10,0.0014452955629426219,1.4720191250658486e-06,0.0025147219398076585,6.415698352387946e-05,3
tadalafil,35,0.005058534470299176,1.9483590884761018e-05,0.0059940077824726,0.0001375012908800244,1
tag,19,0.0027460615695909813,1.7466100123912987e-05,0.00292180624627709,0.00010637693392562978,13
tailor,132,0.019077901430842606,4.3884270647729416e-05,0.020811728783200083,0.00024089543620164873,3
tailored,20,0.0028905911258852437,2.28738433721201e-06,0.005065124775646494,8.163595724766376e-05,3
takeaway,43,0.006214770920653274,2.1062278333353496e-05,0.008754905424784623,0.00014346054528252704,0
taker,9,0.0013007660066483597,2.1965678891000322e-07,0.0024424792051899553,5.898427066047171e-05,0
tale,60,0.00867177337765573,3.634254538149445e-05,0.010739631403234761,0.00016483971834517597,0
talent,10,0.0014452955629426219,8.453816394550841e-07,0.0023879998307329412,6.345420501771544e-05,0
talk,585,0.08454979043214338,0.0016615204500853079,0.0407586670324788,0.0006719132265377267,0
tall,10,0.0014452955629426219,3.9621824873307036e-07,0.0023635394759242458,6.780941820255164e-05,0
tammany,10,0.0014452955629426219,1.9486914578115163e-06,0.00027341272946968665,0.0001164631573013722,12
tamoxifen,34,0.004914004914004914,9.121705735713182e-06,0.006893467218760291,0.00011982148750309601,6
tampa,37,0.0053475935828877,7.2175207544852885e-06,0.00808282018449358,0.00011225300112815959,3
tandem,10,0.0014452955629426219,6.9739873096319e-07,0.002544524062296232,6.253627823439948e-05,3
tank,9,0.0013007660066483597,1.196183180768887e-07,0.0020037339475619913,6.58900615981938e-05,0
tans,9,0.0013007660066483597,1.783575108388658e-07,0.002017211497578907,5.962621084312771e-05,1
taper,34,0.004914004914004914,6.989907006086232e-06,0.007935894821773431,0.00010835928198997961,1
tapering,10,0.0014452955629426219,2.277599867900747e-08,0.0026524927643888376,5.3315017027639566e-05,6
tarantino,10,0.0014452955629426219,2.0546276604690896e-06,0.00127099278874861,9.465064162617217e-05,11
target,119,0.0171990171990172,4.622552282892501e-05,0.01873935043228661,0.00022454882115456593,6
targeted,9,0.0013007660066483597,1.5424963220232668e-06,0.0014289874825666208,7.422545537786563e-05,3
task,56,0.008093655152478682,6.099936998708067e-05,0.010719807613997418,0.0001793113154644807,5
tasked,10,0.0014452955629426219,3.5574616915067924e-07,0.0023701604765348962,6.521334604842639e-05,2
taste,9,0.0013007660066483597,1.3869818100876603e-07,0.002917755503075231,5.401247711556129e-05,2
